accept all	ip	tcp	tcp port 80	tcp port 81	portrange 0-6000	host 178.79.150.233	host 178.79.150.234	net 178.79.150.0/24	net 178.79.151.0/24
127.20129870131	135.09655172413	144.03676470589	45.875878220141	136.98601398601	44.218961625282	47.316425120773	145.10370370371	31.044374009508	144.03676470589
127.2012987013	136.98601398602	142.98540145984	28.513828238719	132.35810810811	19.608608608609	18.188486536676	145.10370370371	40.725571725572	146.18656716417
127.2012987013	138.92907801418	142.98540145986	50.88051948052	136.98601398601	43.242825607064	34.670796460176	147.28571428572	24.154130702836	137.95070422536
127.2012987013	134.17123287671	139.92142857144	20.426485922836	132.3581081081	19.452830188679	45.875878220141	147.28571428571	41.856837606838	147.28571428572
127.2012987013	136.03472222222	144.03676470589	47.316425120773	136.03472222222	32.757525083612	23.918192918193	146.18656716418	18.532639545885	146.18656716418
126.38064516129	137.95070422535	139.92142857143	21.502744237102	136.03472222222	41.946466809422	47.202409638554	147.28571428572	38.63708086785	145.10370370371
127.20129870129	137.95070422535	144.03676470589	37.100378787879	136.98601398601	21.455640744797	19.549900199601	146.18656716418	21.573788546256	145.10370370371
127.20129870131	138.92907801418	144.03676470589	49.97193877551	136.98601398601	43.921524663677	38.944333996026	147.28571428569	34.366666666667	145.10370370371
127.20129870131	137.95070422535	144.03676470589	21.573788546256	133.25850340135	18.307476635514	26.471621621621	148.40151515152	41.327004219409	146.18656716418
126.38064516128	138.92907801418	144.03676470589	50.88051948052	136.98601398601	35.746350364964	36.009191176471	147.28571428569	19.608608608609	141.94927536232
126.38064516128	135.09655172416	139.92142857143	18.44538606403	131.46979865771	29.546003016591	46.863636363636	147.28571428572	41.502118644068	146.18656716418
127.20129870129	138.92907801418	145.10370370371	38.867063492063	136.03472222224	31.14308426073	20.469174503658	145.10370370371	16.699914748508	139.92142857143
126.38064516128	134.17123287671	137.95070422538	37.671153846152	136.03472222222	44.020224719101	47.202409638554	148.40151515152	32.812395309883	146.18656716418
111.30113636363	138.92907801418	138.92907801418	31.342400000001	136.03472222222	19.727089627392	17.443455031166	144.03676470589	37.598848368523	147.28571428572
127.20129870129	136.03472222222	145.10370370371	50.617571059432	136.98601398601	44.218961625282	35.042933810377	146.18656716415	26.049202127659	145.10370370371
127.20129870131	138.92907801418	139.92142857143	20.707188160676	132.3581081081	17.584380610413	45.662004662006	147.28571428572	41.767590618335	147.28571428569
126.3806451613	138.92907801418	144.03676470589	50.099744245524	136.03472222222	32.539867109634	25.211068211068	146.18656716418	19	146.18656716415
127.20129870131	135.09655172413	144.03676470589	19.948065173116	136.03472222222	42.677559912855	47.202409638554	147.28571428572	40.306584362139	145.10370370371
113.23121387283	127.20129870131	141.94927536229	36.275925925925	136.03472222222	23.264845605701	19.261553588987	144.03676470589	19.242632612967	145.10370370371
126.38064516128	138.92907801418	144.03676470589	49.59240506329	136.98601398601	44.119369369369	43.052747252746	146.18656716418	31.646203554119	146.18656716418
127.20129870129	138.92907801418	145.10370370371	23.320238095238	133.25850340138	19.186092066601	22.464449541284	142.98540145986	41.24	147.28571428572
127.20129870131	138.92907801418	144.03676470589	50.88051948052	136.98601398601	36.821428571428	38.036893203884	147.28571428572	20.236570247934	146.18656716415
124.77070063695	136.03472222222	144.03676470589	19.186092066601	130.59333333332	24.890724269378	46.640476190476	147.28571428572	41.94646680942	147.28571428572
