accept all	ip	tcp	tcp port 80	tcp port 81	portrange 0-6000	host 178.79.150.233	host 178.79.150.234	net 178.79.150.0/24	net 178.79.151.0/24
102.02604166667	102.02604166667	97.457711442783	49.218592964823	16.189256198347	56.29022988506	79.955102040809	18.944874274662	79.307692307693	19.167318982387
101.49740932643	100.97422680412	96.497536945809	53.815934065934	17.168273444347	55.492917847022	80.282786885248	19.092592592593	78.987903225807	19.167318982388
105.31720430106	104.75401069519	100.45641025641	55.336158192091	17.71157323689	56.290229885055	82.30672268908	21.04081632653	80.282786885248	21.526373626374
104.75401069519	102.02604166665	98.43718592966	45.240184757504	19.299507389163	57.277777777776	82.654008438823	21.200216450216	81.962343096238	21.177297297297
104.75401069519	104.19680851063	98.934343434355	46.863636363636	18.799424184261	59.722560975611	83.713675213671	22.03487064117	83.00423728814	21.269272529859
97.945000000011	105.88648648648	102.02604166667	49.844783715012	19.299507389163	58.649700598802	84.800865800863	20.555089192026	84.072961373387	20.362785862786
108.22651933702	107.63186813186	103.64550264551	54.717877094972	18.307476635514	59.541033434651	84.435344827583	20.490585774058	83.713675213681	20.070696721311
111.30113636363	110.05056179776	107.04371584698	56.128939828082	18.890067502411	61.215625000002	87.450892857142	20.839361702128	86.676991150441	20.906083244397
111.30113636365	110.67231638417	106.46195652175	58.649700598802	18.727533460803	61.407523510974	87.450892857142	20.62	86.29515418502	20.576680672269
111.30113636365	110.67231638417	106.46195652175	58.649700598802	18.871868978805	61.215625000002	87.450892857142	20.707188160676	89.04090909091	21.455640744797
114.55555555557	112.58045977011	109.43575418994	59.181268882176	19.375865479723	61.990506329117	89.857798165139	23.100235849056	89.04090909091	23.182248520709
113.88953488372	113.23121387281	107.63186813189	48.972499999999	20.839361702128	63.19032258065	88.638009049763	22.99178403756	87.843049327343	22.85764294049
114.55555555553	111.93714285712	108.22651933702	51.013020833334	20.383975026015	61.990506329117	91.53738317755	23.292508917955	89.857798165139	22.620092378752
109.43575418992	113.88953488375	111.30113636363	53.376021798364	19.968399592253	57.44574780059	89.04090909091	21.66924778761	89.857798165139	22.209750566894
117.29940119762	115.2294117647	112.58045977011	58.825825825821	20.009193054138	64.650165016502	92.838862559234	22.184597961494	91.111627906991	21.887150837988
117.29940119758	109.43575418995	115.2294117647	61.40752351098	20.009193054137	66.403389830511	95.092233009716	22.516091954022	93.727272727291	22.184597961494
108.22651933702	120.17791411041	115.91124260353	63.600649350643	20.362785862787	66.403389830498	94.632850241565	22.059684684685	91.537383177574	17.063588850174
117.29940119762	111.93714285712	115.2294117647	63.600649350655	20.132579650565	66.179054054062	94.63285024154	22.490241102181	93.727272727266	22.911111111111
120.91975308642	120.17791411045	113.23121387281	61.215625000002	20.257497414684	66.629251700677	92.838862559259	24.609296482411	90.689814814817	24.334161490683
120.17791411041	117.29940119762	115.2294117647	52.098404255313	21.985409652076	65.734899328867	94.632850241565	24.065110565109	93.727272727291	24.183950617285
120.91975308642	120.17791411045	112.58045977011	53.964187327823	21.91163310962	66.629251700677	92.838862559234	24.035582822086	93.727272727291	23.403823178016
120.91975308642	118.72121212119	114.55555555557	57.44574780058	21.086114101184	66.403389830511	94.63285024154	22.490241102183	93.727272727266	22.620092378753
