accept all	ip	tcp	tcp port 80	tcp port 81	portrange 0-6000	host 178.79.150.233	host 178.79.150.234	net 178.79.150.0/24	net 178.79.151.0/24
127.20129870131	138.92907801413	138.92907801424	41.856837606835	113.23121387285	25.506510416667	21.246203904553	136.0347222223	35.232014388489	135.09655172408
127.20129870131	139.9214285714	138.92907801413	28.226224783863	111.93714285712	20.57668067227	40.725571725576	136.98601398601	25.606535947712	135.09655172418
126.38064516128	138.92907801413	140.92805755396	21.43216630197	113.23121387285	38.110894941633	29.020740740742	134.17123287673	18.799424184261	135.09655172418
126.38064516128	138.92907801424	145.10370370371	43.531111111105	113.88953488375	27.984285714289	19.927772126143	136.98601398601	35.042933810377	135.09655172418
127.20129870131	138.92907801424	145.10370370371	31.955954323003	111.93714285712	19.1298828125	40.725571725576	136.98601398601	28.38985507246	132.35810810808
124.77070063688	138.92907801413	140.92805755396	19.826923076923	111.93714285712	38.110894941633	32.485903814261	136.0347222223	17.647747747747	132.35810810817
127.20129870122	139.9214285714	144.03676470586	43.823266219242	113.88953488368	31.192675159232	18.709646609362	136.03472222219	35.042933810377	135.09655172408
127.20129870131	139.92142857151	145.10370370371	36.075506445667	113.23121387285	17.988062442608	40.306584362141	137.95070422538	31.09365079365	133.25850340135
124.77070063688	139.92142857151	141.94927536223	19.036929057336	110.67231638419	37.030245746692	36.009191176471	136.03472222219	17.584380610414	130.59333333335
123.98101265823	138.92907801424	140.92805755396	40.306584362141	113.88953488368	34.127177700351	19	129.72847682128	31.242424242422	135.09655172418
128.0326797385	139.9214285714	145.10370370371	38.944333996021	113.23121387285	18.691793893131	34.670796460175	136.98601398601	32.165845648606	134.17123287673
127.20129870131	139.9214285714	145.10370370371	20.236570247935	113.23121387285	31.29233226837	36.890772128064	137.95070422527	18.94487427466	129.72847682118
126.38064516128	134.17123287673	139.9214285714	33.258064516132	113.88953488368	34.980357142857	20.62	135.09655172408	26.615489130436	135.09655172418
126.38064516128	138.92907801413	144.03676470597	40.059304703471	113.88953488375	20.426485922835	28.892330383483	136.98601398601	32.92268907563	134.17123287663
127.20129870131	137.95070422538	144.03676470586	22.413043478263	111.3011363636	26.797537619698	38.110894941633	136.98601398601	20.405208333334	134.17123287673
126.38064516128	139.92142857151	140.92805755396	28.431059506529	113.88953488375	36.142066420669	22.672453703701	133.25850340135	23.801944106925	135.09655172408
127.20129870131	139.92142857151	145.10370370371	41.856837606835	112.58045977011	21.936170212765	25.741130091984	137.95070422538	33.774137931033	135.09655172408
126.38064516128	138.92907801413	144.03676470586	23.918192918196	111.3011363636	24.51689612015	39.815040650412	136.98601398601	21.911633109621	129.72847682118
123.98101265823	138.92907801424	140.92805755396	25.539765319424	113.88953488375	36.683520599256	24.183950617281	136.0347222223	21.985409652074	131.46979865766
112.58045977011	139.9214285714	145.10370370371	42.864332603935	113.23121387285	23.403823178014	23.459880239523	136.98601398601	34.609540636038	134.17123287673
127.20129870131	138.92907801413	141.94927536235	25.911375661376	111.30113636367	22.285551763366	40.223819301847	136.98601398601	23.686819830716	134.17123287663
127.20129870131	136.98601398601	145.10370370371	23.209715639809	113.88953488375	37.671153846156	25.843007915566	133.25850340135	20.194845360824	135.09655172408
126.38064516128	138.92907801424	144.03676470586	43.242825607061	113.23121387285	25.573107049611	21.526373626372	137.95070422527	35.168761220824	135.09655172418
127.20129870131	139.9214285714	145.10370370371	28.555393586003	111.30113636367	20.598317560462	40.810416666664	137.95070422538	25.741130091984	135.09655172418
126.38064516128	138.92907801424	141.94927536235	21.455640744796	113.88953488375	38.185185185186	29.193740685545	134.17123287673	18.799424184261	135.09655172418
127.20129870131	139.9214285714	145.10370370371	34.793960923625	110.67231638419	28.024320457797	19.78686868687	136.03472222219	35.042933810377	135.09655172418
126.38064516128	138.92907801424	145.10370370371	32.06055646481	111.93714285719	19.07400194742	40.641078838176	136.98601398601	28.472383720929	132.35810810808
123.98101265823	139.92142857151	137.95070422527	19.907520325204	111.93714285712	38.110894941633	32.539867109635	136.03472222219	17.727601809954	135.09655172408
127.20129870131	139.9214285714	144.03676470597	43.823266219231	113.88953488375	31.342400000001	18.691793893129	136.0347222223	35.042933810377	135.09655172408
127.20129870122	139.9214285714	145.10370370371	36.275925925927	111.93714285712	17.938644688645	40.223819301847	136.98601398601	31.093650793655	133.25850340135
124.77070063688	139.9214285714	141.94927536235	19.092592592593	111.3011363636	36.960377358488	35.877289377286	136.0347222223	17.711573236889	130.59333333335
123.20125786162	139.92142857151	140.92805755396	39.896130346231	113.23121387285	34.127177700351	19.036929057336	136.98601398601	30.897476340698	135.09655172408
127.20129870131	130.59333333335	132.35810810808	25.017879948915	67.31615120274	12.904479578392	32.325082508251	134.17123287663	31.697411003236	132.35810810808
125.57051282057	122.43124999996	131.46979865776	19.667670682731	111.93714285719	30.465007776047	37.030245746692	136.98601398601	19.092592592591	128.87499999997
126.38064516128	134.17123287673	138.92907801413	33.314625850345	113.88953488375	34.855871886117	21.04081632653	136.0347222223	26.543360433604	134.17123287673
126.38064516137	139.9214285714	144.03676470586	39.977551020409	113.88953488375	20.257497414684	28.722873900295	136.98601398601	33.089527027025	133.25850340135
127.20129870131	138.92907801413	144.03676470597	22.361872146119	108.22651933696	22.93793911007	37.241444866918	136.03472222219	20.426485922838	134.17123287673
